,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
422,75908,-37.894878999999996,145.10564399999998,20 Grandview Grove,14620000,house,2015,3,1,2,not available,SC_072,5.056506476890806,19960,2.307039845726094,0,1,hospital_053,5.1277704697685165,S_161,1.602987549871444
423,28427,-37.80026245,144.9811707,94 Greeves Street,13940000,house,2009,2,1,1,not available,SC_047,2.230796090784206,20010,1.0996040839505197,0,1,hospital_139,1.830839841438405,S_225,1.0129836870707698
424,36687,-37.651125,145.046851,1+2/3 Grimwade Court,4620000,house,2012,3,3,0,not available,SC_048,3.611003670749509,20000,0.9750347226014515,0,1,hospital_057,7.01029242415558,S_094,0.9709304661271219
425,88748,-37.944427000000005,145.029791,29 Tweed Street,12750000,house,2011,3,1,2,not available,SC_082,1.8968581349830866,20037,3.1303203340528136,0,1,hospital_184,1.6826001295146826,S_198,1.7621378911798597
426,295,-37.80141449,144.8915405,13 Buckingham Street,4970000,house,2006,2,1,0,not available,SC_046,2.1032079794111254,19949,1.4411636332883606,0,1,hospital_036,1.5749924607650503,S_088,1.3380052403066534
427,24073,-37.704440999999996,144.961884,17 Maher Street,3608000,house,2011,3,1,2,not available,SC_084,0.9024271707381126,19877,2.0644420892556514,0,1,hospital_113,3.6076871015830143,S_168,0.8919146040229698
428,77121,-37.945801700000004,145.1015005,157 Elder Street,8905000,house,2008,4,3,2,not available,SC_046,2.2856567193931925,19949,1.182091521332405,0,1,hospital_036,1.335673035639397,S_088,1.0789818430734923
429,58517,-37.807083,145.173866,11 Van Dieman Avenue,5030000,house,2014,2,1,1,not available,SC_008,2.281785820457554,19975,0.6943040573390701,0,1,hospital_178,1.4238371389758608,S_060,0.6396752395062925
430,26672,-37.577931,144.932485,37 Troward Harvey Way,4500000,house,2014,3,1,2,not available,SC_022,2.470134855956718,19877,1.9078816728648955,0,1,hospital_164,4.9125466196877285,S_224,0.06142129143939881
431,26238,-37.57143,144.91712900000002,28 Bridgehaven Drive,5590000,house,2015,4,2,2,not available,SC_051,5.077046373934772,19985,0.7957955698096054,0,1,hospital_075,0.9846458499256211,S_210,0.957308719922228
432,93831,-38.063751,145.122288,15 Cannes Avenue,15776000,house,2016,3,2,1,not available,SC_047,2.3499845613203627,20010,1.3968951512812557,0,1,hospital_025,1.8038780016284903,S_225,0.9040265209799273
433,38849,-37.774845,145.03984,34 Merton Street,10166000,house,2014,2,1,2,not available,SC_038,2.1760639042679886,19945,0.3045450482693546,0,1,hospital_092,0.9657921501276783,S_235,0.6844662679382516
434,63873,-37.800987,145.293277,2/6 BENNISON STREET,6300000,house,2010,3,2,1,not available,SC_107,4.36323322455554,20003,2.2106445109314543,0,1,hospital_057,2.5857814934680063,S_159,0.5922435842797538
435,81086,-37.983015,145.218493,27A King Street,11060000,house,2015,3,1,2,not available,SC_072,2.6027935345710653,20030,1.113500347854104,0,1,hospital_104,2.6293621242682312,S_153,0.5435657908062507
436,61627,-37.809027,145.235617,25 Georges Road,4600000,house,2010,2,1,2,not available,SC_087,2.3105469873871822,19918,1.5130694519312469,0,1,hospital_159,1.6739869718303952,S_010,1.9437158560686958
437,60244,-37.825046,145.195276,72 Percy Street,11070000,house,2016,4,2,3,not available,SC_059,2.2004329385382344,20030,2.3319394467074916,0,1,hospital_104,3.0361374232264824,S_153,2.239433293501474
438,19782,-37.671611999999996,144.909313,57 Erinbank Crescent,2600000,house,2014,3,1,2,not available,SC_077,1.3358185832829006,19888,2.841583874932679,0,1,hospital_119,2.2399391003259583,S_195,2.341452398522868
439,44482,-37.717192,145.099202,19 Russell Street,6435000,house,2011,3,1,1,not available,SC_103,3.809948994149105,20009,0.33405629673376896,0,1,hospital_139,1.7957122619890775,S_225,2.4847122055614546
440,90607,-37.974271,145.069291,37 Oak Avenue,5265000,house,2010,3,1,1,not available,SC_079,0.4573598997715994,19872,0.5628742756867215,0,1,hospital_082,1.9341786947821316,S_069,0.45725914769082715
441,91994,-37.981887,145.089223,14 Gainsborough Road,7980000,house,2010,4,2,2,not available,SC_008,1.48884570940965,19976,1.1880767354564308,0,1,hospital_178,0.7470774068716625,S_060,0.21853016331961236
442,84924,-37.879334,144.978649,387 Barkly Street,14300000,house,2010,4,2,2,not available,SC_110,0.9002676787923218,40221,0.8499841557252487,0,1,hospital_104,5.2258035912174545,S_005,0.8940288203700527
443,16345,-37.70237,144.926932,11 Glen Street,10846000,house,2010,3,1,1,not available,SC_002,2.1319937942896585,19898,1.377553889737664,0,1,hospital_060,0.2514673814554027,S_018,0.5415268321488202
444,56133,-37.851851,145.117301,11 Bennett Street,12240000,house,2011,4,3,2,not available,SC_091,1.5360844954302444,19896,3.448469405354393,0,1,hospital_194,1.7897012148207996,S_188,1.3632903407358947
445,34835,-37.725814,144.99444,39 Crispe Street,8436000,house,2014,4,2,2,not available,SC_032,2.2228239938864887,19901,0.6712359709181929,0,1,hospital_010,1.455769681852865,S_040,2.251930255300111
446,3674,-37.8107605,144.8856049,53 Bayview Road,7230000,house,2009,3,1,0,not available,SC_046,3.0176121135016007,19949,0.5773844440319078,0,1,hospital_036,0.05238651135289481,S_088,0.6418215982563007
447,38741,-37.759696000000005,145.030977,22 Liberty Parade,12189000,house,2010,3,1,0,not available,SC_051,3.0195848147212634,19987,1.5852914365455166,0,1,hospital_075,3.8179415990425936,S_194,1.9320166308014102
448,3106,-37.814192,144.867633,22 Ballard Street,8100000,house,2012,2,1,0,not available,SC_073,2.2505658691422856,19913,4.127009406913572,0,1,hospital_161,2.451254731192058,S_067,1.0977087107463983
449,2374,-37.820688,144.84375,59 Stenhouse Avenue,7800000,house,2010,3,1,2,not available,SC_057,0.9316055819654578,19889,1.8999945218173446,0,1,hospital_096,1.1231335744049342,S_079,1.001846772139179
450,25706,-37.57765579,144.9360657,18 Mittagong Rise,3696000,house,2009,3,2,2,not available,SC_011,2.1971563237464413,19970,1.1494345140430617,0,1,hospital_102,0.5194777682966523,S_086,1.5533031688582253
451,1310,-37.79794312,144.88656619999998,65 Swan Street,5340000,house,2008,2,1,0,not available,SC_042,2.596124354838364,19840,1.6763496026071876,0,1,hospital_089,1.3362022072683137,S_112,1.6122919527725648
452,18853,-37.666297,144.942562,405 Barry Road,4816000,house,2016,3,1,1,not available,SC_084,2.4170290101079077,19877,1.759668231971414,0,1,hospital_113,2.7505425627415145,S_168,2.1247563316297517
453,45033,-37.715384,145.093514,4 Narbethong Drive,7882000,house,2010,3,2,2,not available,SC_103,1.024983438662122,20011,0.5333109445016876,0,1,hospital_139,1.7531688708204312,S_085,0.7498182068793944
454,52492,-37.819509000000004,145.00128999999998,17 Spencer Place,6075000,house,2016,3,3,2,not available,SC_043,2.590286989045575,20024,0.6476826084632265,0,1,hospital_003,0.5184698964403707,S_201,0.783816609532683
455,39843,-37.680566,145.050919,17 Zelkova Terrace,10170000,house,2016,4,2,2,not available,SC_082,1.8925699334233879,20035,0.42296183287407246,0,1,hospital_184,1.830770595955423,S_197,1.429799868910569
456,33486,-37.712692,145.021759,1/94 Whitelaw Street,6240000,house,2015,2,1,1,not available,SC_057,1.187873567804022,19890,2.7701676973407126,0,1,hospital_096,1.052092365477561,S_079,1.1336106665746715
457,96096,-37.898205,145.037418,65 Malane Street,12824000,house,2013,3,2,2,not available,SC_051,2.946084203925462,19987,2.6462934973538097,0,1,hospital_075,5.794604082223392,S_194,2.1659443035389083
458,34661,-37.71218,145.023728,31 Clements Grove,3944000,house,2010,3,1,1,not available,SC_032,2.82458505760119,19871,1.0840942876319202,0,1,hospital_179,1.7077972252143487,S_139,2.5683759014242042
459,17453,-37.701783,144.935902,56 Maude Avenue,3231000,house,2014,2,1,3,not available,SC_022,2.4266690042527816,19877,0.7840659938601938,0,1,hospital_164,4.950114694218574,S_224,2.0616956213334197
460,5154,-37.866751,144.83369,34 Davies Street,9600000,house,2009,3,1,2,not available,SC_103,3.367344863432625,20009,0.34277368335117275,0,1,hospital_139,1.1477810365902579,S_225,2.620378630874452
461,93505,-37.986546000000004,145.076867,56 Fifth Street,6064000,house,2014,5,2,2,not available,SC_110,0.2407471274171624,40221,0.6109663307480172,0,1,hospital_104,6.314866062926177,S_005,0.3086162509107231
462,30319,-37.770869,145.0046,68 Andrew Street,12082000,house,2012,2,1,2,not available,SC_047,1.1464943276633062,20012,1.4880152111984064,0,1,hospital_090,2.7078581050853794,S_084,1.3109185979349656
463,3417,-37.812290000000004,144.88703,35 Regent Street,3244500,house,2015,2,1,1,not available,SC_062,4.405083621368187,20005,0.49159157303702095,0,1,hospital_053,1.6775144096770092,S_229,2.220798267415202
464,41489,-37.748985,145.071356,110 Rosanna Road,6650000,house,2015,3,1,0,not available,SC_043,0.9730097489391718,20022,1.4423441202890384,0,1,hospital_174,2.1573739757541666,S_149,0.9731494598512058
465,55679,-37.836633,145.063394,421 Camberwell Road,9900000,house,2011,3,2,2,not available,SC_001,1.2317813647271871,19933,1.546633514288643,0,1,hospital_039,0.3392732243142998,S_219,1.2530542308182453
466,81821,-37.998118,145.235429,15 WATTLE STREET,5168000,house,2011,3,1,2,not available,SC_017,0.7901843665650408,19936,1.2381650067973373,0,1,hospital_066,1.2820532251923484,S_100,1.0767542451891319
467,17566,-37.712012,144.937655,64 West Street,7950000,house,2010,3,1,2,not available,SC_099,2.1568041611177686,19851,0.49618335449421724,0,1,hospital_168,1.786055603626286,S_160,0.5358899732997029
468,37697,-37.637229999999995,145.035751,7 Healey Drive,8480000,house,2011,4,2,2,not available,SC_041,1.9974222844981926,19837,0.5705762045380959,0,1,hospital_108,0.7876788850446697,S_048,2.004767940228578
469,92531,-37.991171,145.073234,1/162 Como Parade West,15385000,house,2015,4,2,2,not available,SC_030,2.8723390419334263,19967,0.6081006356619569,0,1,hospital_011,0.4550223457905518,S_074,1.3909969891631437
470,8931,-37.867109,144.76645,18 Bruce Street,3575000,house,2011,3,1,2,not available,SC_032,0.9650351877542598,19902,0.812655787623918,0,1,hospital_105,0.8416101186897254,S_190,0.9414168548747093
471,55214,-37.84014129999999,145.09425349999998,2 East Court,10140000,house,2008,4,2,2,not available,SC_051,4.127353495289995,19987,0.5017613162629089,0,1,hospital_075,4.067848704138443,S_194,0.7769412230004676
472,13372,-37.696329,144.748839,64 Catherine Drive,3483000,house,2014,3,2,2,not available,SC_030,2.3693223112275184,19962,1.512593184297294,0,1,hospital_184,4.815311277677547,S_004,0.6853011501506415
473,50935,-37.780386,145.14076799999998,19 Grover Road,10920000,house,2014,4,1,2,not available,SC_033,5.140419397432928,19926,0.4791060847442877,0,1,hospital_141,5.890694595477368,S_128,0.4612359775757051
474,13359,-37.70585632,144.7734833,62 Lady Rose Crescent,3069000,house,2008,3,2,2,not available,SC_005,1.3871300794667434,40221,2.2787456783038147,0,1,hospital_104,7.500052488741973,S_178,1.1622282078273263
475,6888,-37.795299,144.826414,6/136 Wright Street,3570000,house,2010,2,1,0,not available,SC_073,5.27361843420565,19914,0.6685347159657625,0,1,hospital_076,3.089423912722224,S_075,1.454781684129903
476,20883,-37.757915000000004,144.951964,25 Rose Street,8415000,house,2014,4,1,1,not available,SC_091,1.588082587488418,19896,3.343373325032745,0,1,hospital_194,1.8991231499076544,S_188,1.4175783746549115
477,42080,-37.763276,145.055297,32 Alandale Road,23680000,house,2014,4,3,0,not available,SC_103,3.315131645470431,20009,0.3615156306278229,0,1,hospital_139,1.4009974944691281,S_225,2.1899607809813872
478,65337,-37.8025787,145.3213138,38 EOTHEN LANE,7348000,house,2013,3,2,1,not available,SC_059,1.692362172617859,20030,1.9887124576725246,0,1,hospital_104,3.542343430176479,S_153,2.0626789265898893
479,4347,-37.845015000000004,144.867274,3/199 Woods Street,8450000,house,2015,3,2,2,not available,SC_083,0.7069012337343311,19903,0.29194750530093294,0,1,hospital_127,0.9353248178491471,S_208,0.7202272017500737
480,36112,-37.664538,145.028806,102 Curtin Avenue,9486000,house,2015,5,3,1,not available,SC_022,2.630849095216273,19877,1.9118781223326875,0,1,hospital_164,4.770631733006137,S_181,2.3862162456298863
481,58576,-37.80794,145.182288,14 Outlook Drive,11730000,house,2014,3,1,2,not available,SC_066,1.181594546416955,19946,0.7024288935770986,0,1,hospital_132,0.3951176310151304,S_115,0.38104085777811453
482,4305,-37.847359000000004,144.873231,26 Fowler Crescent,9808000,house,2015,2,1,2,not available,SC_023,1.3524281007943766,19944,0.5642612848375852,0,1,hospital_157,0.37334741851952236,S_013,0.8014282700779943
483,14032,-37.755846000000005,144.88983000000002,20 Afton Street,8240000,house,2015,3,2,1,not available,SC_112,1.065076351069841,19888,1.091740793292966,0,1,hospital_033,0.9985234124245718,S_183,0.7203205258877483
484,74469,-37.886632,145.051201,10 Buckley Street,11508000,house,2014,3,1,0,not available,SC_048,2.893666221446778,20002,3.0263258705106324,0,1,hospital_057,4.399076152359633,S_070,0.6464646200010136
485,30278,-37.781778,144.99803300000002,6/52 Westgarth Street,5160000,house,2013,3,1,1,not available,SC_047,4.283137899755028,20008,1.21283799820201,0,1,hospital_025,2.514624641156497,S_155,2.74881172747302
486,61621,-37.82423,145.228368,24-26 Ireland Street,22100000,house,2013,3,1,1,not available,SC_062,4.340197441064772,19984,3.7520905622076075,0,1,hospital_041,0.9274703370562475,S_155,1.6527789008252491
487,48906,-37.812631,145.093861,10 Hertford Crescent,16700000,house,2014,4,2,2,not available,SC_099,1.5082154200712612,19893,0.5329885846416835,0,1,hospital_064,2.918016630186179,S_160,1.2718891513105304
488,43045,-37.723884999999996,145.104041,270 Yallambie Road,4140000,house,2014,3,1,1,not available,SC_052,0.8855755573028851,20022,3.262706726437251,0,1,hospital_056,2.5479772415087143,S_049,1.191618308448604
489,67743,-37.751326,145.3387,9 Blair Street,5486000,house,2011,3,1,2,not available,SC_030,3.113508247604027,20032,1.805487239558849,0,1,hospital_184,4.930561720887131,S_004,0.13197222817801565
490,32280,-37.747118,144.991801,21 Erin Street,9624000,house,2012,3,1,2,not available,SC_020,2.323065291051814,19896,1.7353165086747235,0,1,hospital_117,1.4810398389355255,S_136,0.13001710574763162
491,24562,-37.697216999999995,144.961656,7 Patricia Drive,6020000,house,2011,3,1,1,not available,SC_011,2.1224740432737366,20026,0.26625500726058177,0,1,hospital_114,0.4999612632717134,S_086,1.2968638581945335
492,16102,-37.700261,144.900432,5 Holly Court,9540000,house,2013,4,2,2,not available,SC_057,0.9617585930415941,19889,1.887477276142155,0,1,hospital_096,1.1538899716748485,S_079,1.0323083881370736
493,43110,-37.716846999999994,145.073883,35 Dunvegan Crescent,3195000,house,2011,4,2,2,not available,SC_084,3.1835609791974697,19877,0.9438835798944516,0,1,hospital_113,3.8534739718428708,S_224,2.1316912787278812
494,3731,-37.818366999999995,144.889368,60 Blackwood Street,5270000,house,2012,2,1,0,not available,SC_077,1.298609031453037,19888,2.744150757200274,0,1,hospital_119,2.188814588592445,S_184,2.2741751371552783
495,85942,-37.9203585,144.989771,10 Norwood Avenue,18000000,house,2011,3,3,2,not available,SC_083,1.7283831632541369,19910,1.0157156313509146,0,1,hospital_127,1.321480947230347,S_113,1.5110217719683616
496,29465,-37.77696991,145.0132294,15 Russell Street,15150000,house,2009,3,2,3,not available,SC_030,3.239854879112266,19961,1.6788143042115105,0,1,hospital_184,5.246052379074788,S_004,0.3318702098753206
497,29027,-37.806867,144.996037,40/85 Nicholson Street,9100000,house,2016,2,2,1,not available,SC_032,4.497125530097818,19871,3.356567159237952,0,1,hospital_008,0.5441964323728447,S_226,1.5703390592956268
498,91151,-37.98284912,145.0415649,101 Oak Street,7200000,house,2008,3,1,2,not available,SC_015,0.8817994796834071,19955,0.9426120535816395,0,1,hospital_009,1.7738455461805938,S_133,0.8182683884181531
499,78304,-37.934783,145.178303,69 Huxley Avenue,5656000,house,2016,3,1,1,not available,SC_011,1.7013286127531992,19971,0.4812309337536001,0,1,hospital_102,1.0343589383487235,S_086,0.6656009213716612
500,94413,-37.960503,145.08056299999998,63 St Georges Crescent,3058000,house,2010,4,2,2,not available,SC_015,2.8270452173467038,19953,1.3013702978027635,0,1,hospital_116,1.881279342892905,S_193,1.545142313029184
501,82079,-37.997921999999996,145.237705,3 Power Road,3465000,house,2010,3,1,0,not available,SC_046,1.9358658851777784,19949,1.4896742597084744,0,1,hospital_036,1.5550459774481251,S_214,1.3637568958091142
502,48899,-37.813146,145.074046,10 Bevan Street,27370000,house,2011,4,3,2,not available,SC_048,3.460130635302374,20000,2.1901206368972845,0,1,hospital_057,8.633437869170388,S_163,0.978257211683919
503,92732,-38.004953,145.089372,14/75 Barkly Street,3050000,house,2014,1,1,1,not available,SC_057,1.1323079726005911,19889,1.7765036051333187,0,1,hospital_096,1.3317525886582462,S_079,1.2061726935569566
504,73837,-37.862548,145.262349,57 Dixon Court,8960000,house,2010,3,2,2,not available,SC_091,1.3757288293666117,19896,2.96777614279894,0,1,hospital_117,2.1385040059587164,S_188,1.2333583944358417
505,24224,-37.699706,144.975287,25 Lowson Street,6160000,house,2012,3,1,1,not available,SC_077,2.5851428883428182,19885,2.1733309937303957,0,1,hospital_069,4.263968931486284,S_212,1.16105169001317
506,59052,-37.814923,145.185263,58 Dunlavin Road,7812000,house,2013,4,2,0,not available,SC_084,0.585303070450681,19876,2.5028613129630743,0,1,hospital_113,3.0712182516134843,S_168,0.1913974080276149
507,76607,-37.908413,145.127689,16 Marshall Avenue,5760000,house,2012,5,2,1,not available,SC_011,1.5646765949055121,20041,0.24793196281784935,0,1,hospital_114,0.2845965785893284,S_086,0.637407440651667
508,78016,-37.92498,145.171408,4 Cresta Court,7920000,house,2015,5,2,2,not available,SC_112,1.2794403251196402,19888,1.8455494139293276,0,1,hospital_119,0.8783203033542522,S_183,1.1430970660711082
509,35135,-37.719671000000005,145.01728899999998,51 Acheron Avenue,8820000,house,2015,3,1,2,not available,SC_011,1.2979161764043436,20040,0.3350118125025303,0,1,hospital_114,1.1133341411358906,S_086,0.37372999025854725
510,37808,-37.644201,145.026777,838 High Street,5250000,house,2013,3,1,1,not available,SC_022,2.4814955966510475,19878,2.1749120631472496,0,1,hospital_164,1.7146209181279084,S_157,0.5477388111139372
511,79755,-38.005076,145.15499,16 Teeside Way,9750000,house,2010,5,3,2,not available,SC_073,4.853390364648807,19914,0.8053334292637949,0,1,hospital_076,3.0052779776376743,S_075,1.7587970489133036
512,62830,-37.833086,145.23069099999998,3 Marlborough Road,19720000,house,2015,4,2,3,not available,SC_051,4.715779156933219,19987,1.4981358759371144,0,1,hospital_075,5.306866793449109,S_194,0.5874856827063091
513,74856,-37.888326,145.05278700000002,235 Neerim Road,10400000,house,2015,4,2,1,not available,SC_049,3.5854154986238664,19869,1.0538016951416762,0,1,hospital_049,1.1414067424255019,S_146,0.867511768699709
514,88279,-37.945564000000005,145.051257,71 Rowans Road,10800000,house,2016,4,2,2,not available,SC_001,1.2186205529584535,19934,1.209248666696273,0,1,hospital_039,1.288069371659564,S_219,1.2563119043819617
515,6549,-37.781713,144.823717,2A Barclay Street,4720000,house,2011,2,1,1,not available,SC_038,1.9491668953181127,19910,0.49528565500506166,0,1,hospital_127,2.0949915059731876,S_235,1.865117171955291
516,93551,-37.99425,145.085218,6 Mountview Avenue,8760000,house,2012,4,1,2,not available,SC_057,0.5475967032504444,19889,2.685119485998125,0,1,hospital_096,0.4935969333289021,S_079,0.5156607327535639
517,85561,-37.88202667,144.99980159999998,35 Gordon Street,7896000,house,2009,2,1,1,not available,SC_073,2.5766975496540168,19891,4.353290640222812,0,1,hospital_161,1.8834232272075444,S_067,1.1525614973905967
518,40024,-37.702252,145.06081,20 Olympic Street,9996000,house,2009,3,1,2,not available,SC_033,3.1261109029771843,19996,0.8855821703344136,0,1,hospital_056,3.009910110714171,S_201,2.590508087494953
519,57413,-37.833215,145.08351499999998,8 Compton Street,3905000,house,2016,4,2,2,not available,SC_073,3.6113762146999293,19913,2.0142388458617497,0,1,hospital_161,4.001376804576706,S_067,1.8238655004312956
520,3039,-37.813256,144.86473600000002,2 Stooke Street,9248000,house,2015,2,2,2,not available,SC_099,2.168014523276497,19893,0.875436444929263,0,1,hospital_168,2.71366166526281,S_160,0.888678844703071
521,30519,-37.767051,144.993041,95 Bent Street,5848000,house,2012,2,1,0,not available,SC_099,1.3610491657179897,19892,0.4571343129115759,0,1,hospital_168,2.7603936641250324,S_160,1.0337700109256236
522,36376,-37.660771000000004,144.993765,3 Maguire Street,4400000,house,2014,3,2,2,not available,SC_062,3.8765344775112576,19984,3.361612430648696,0,1,hospital_041,0.9794484820857204,S_155,2.0342423524887012
523,76583,-37.92915344,145.12530519999999,1451 Centre Road,6372000,house,2009,3,1,1,not available,SC_066,1.8002320937549432,19945,1.0437519372557846,0,1,hospital_132,0.5383658063918448,S_115,1.2283073136237062
524,8112,-37.762326,144.79329199999998,14 Marsh Mays Road,8194000,house,2010,4,2,3,not available,SC_037,1.4675365331776422,19897,0.16002492443232366,0,1,hospital_158,1.8002092700152836,S_018,1.369482313637992
525,34286,-37.724041,144.989207,21 Dwyer Avenue,7140000,house,2013,2,1,1,not available,SC_059,1.7374231634678339,20030,2.88165343264725,0,1,hospital_104,3.6900239950912024,S_153,2.8917549435128103
526,47202,-37.709976,145.1545,44 Livingstone Road,12545000,house,2015,3,2,2,not available,SC_023,1.3571609743938133,19944,0.4940806288738883,0,1,hospital_157,0.36593096100209505,S_013,0.7497934830077839
527,30592,-37.753232000000004,145.006235,109 St David Street,7700000,house,2010,3,1,1,not available,SC_059,2.2972224511862165,20030,1.94074192774336,0,1,hospital_104,2.92854801743493,S_153,1.837264253605091
528,74993,-37.888779,145.058511,3/16 Shepparson Avenue,4662000,house,2015,2,1,1,not available,SC_030,4.14504339325379,19961,0.7054265314226568,0,1,hospital_139,3.6456925217445932,S_161,1.0741068705377204
529,73397,-37.84491,145.30480500000002,28 Beresford Drive,7950000,house,2013,3,2,3,not available,SC_017,4.127266139521567,19984,1.0462809727261633,0,1,hospital_037,2.7929364938034364,S_020,2.4673853897879274
530,5054,-37.871402,144.818996,219 Queen Street,7200000,house,2015,3,1,2,not available,SC_072,1.1249077204007532,44817,0.3028573695631732,0,1,hospital_104,1.2198318207789525,S_153,2.1748201055447485
531,24120,-37.699931,144.969997,19 Preston Street,9765000,house,2016,4,2,3,not available,SC_092,2.6760931993913073,46468,1.0744020798187102,0,1,hospital_073,6.435279101616136,S_007,1.5125256703973922
532,32876,-37.73272,144.989848,5 Jacka Street,10430000,house,2015,4,1,3,not available,SC_017,1.8426937727350816,19936,0.4873404022086155,0,1,hospital_090,1.430220967400617,S_100,2.2026142788119807
533,46626,-37.693283,145.161486,14 Wombat Drive,2538000,house,2012,4,3,3,not available,SC_048,3.5810906375727716,20000,1.2852920678241504,0,1,hospital_057,7.866778743352634,S_163,1.3528505199398562
534,60351,-37.825590999999996,145.196479,90 Creek Road,8360000,house,2014,3,1,1,not available,SC_030,3.9236986882278027,19967,0.7215232102347225,0,1,hospital_144,1.009013302442816,S_074,0.8560977113103388
535,7440,-37.74248,144.778727,36 Camelot Drive,4653000,house,2016,4,2,2,not available,SC_062,5.726233394507338,20005,1.9182608438611883,0,1,hospital_053,1.852336026269524,S_196,1.225503470271955
536,81793,-37.996918,145.251436,1-4/34 Frawley Road,11760000,house,2012,2,1,1,not available,SC_032,2.829117650405893,19871,1.269395903349617,0,1,hospital_179,1.522795524690003,S_139,2.7803705689365024
537,81379,-37.983839,145.207602,53 Pickett Street,4140000,house,2015,3,1,2,not available,SC_046,4.415166829800654,19952,0.5568956947205189,0,1,hospital_126,1.391932554127648,S_151,0.3014429625117789
538,86653,-37.9097348,145.00420309999998,37 Durrant Street,4986000,house,2006,2,1,0,not available,SC_062,4.132534207520167,19984,3.779419905232141,0,1,hospital_041,1.0057020072603309,S_155,1.8275131977502856
539,54608,-37.818799,145.04063200000002,54 Haines Street,12600000,house,2012,3,1,1,not available,SC_059,1.8788220477501194,20031,1.5115593269499916,0,1,hospital_184,4.705636761248829,S_209,2.2142990605187456
540,49668,-37.80181122,145.07028200000002,62 Belmore Road,23120000,house,2008,3,1,1,not available,SC_084,2.6014384796760113,19877,1.3354914192235912,0,1,hospital_113,3.192704629822268,S_168,2.3656441451082846
541,33245,-37.750952000000005,144.989794,88 Miller Street,13200000,house,2015,3,3,2,not available,SC_032,1.6460332090699226,19901,0.1811081846521418,0,1,hospital_010,1.996331191462073,S_040,1.6899250051508772
542,41683,-37.738071999999995,145.086102,16 Meyrick Crescent,8890000,house,2012,3,2,2,not available,SC_043,2.6926867759131987,20023,0.8145350591228874,0,1,hospital_056,1.7829283192843715,S_201,1.4726941800985176
543,74275,-37.88191223,145.03469850000002,1A Booran Road,6500000,house,2009,2,1,2,not available,SC_102,1.314534206216766,20021,1.1320878991574093,0,1,hospital_174,1.7293277427947114,S_080,1.3941668415827657
544,50768,-37.78532,145.139448,12 Lauer Street,5899000,house,2013,4,2,2,not available,SC_062,2.999686341006542,45795,1.35026608084559,0,1,hospital_053,3.204251406590272,S_083,1.9992987164330938
545,34705,-37.70859146,144.9931335,33 Epstein Street,7446000,house,2009,4,2,1,not available,SC_051,4.047379381830842,19987,1.4547311573994974,0,1,hospital_075,5.119074021183155,S_194,0.7573377262121432
546,48307,-37.80990982,145.0552979,326 Cotham Road,11040000,house,2009,5,2,0,not available,SC_073,3.0467713744915237,19914,2.5693807745152717,0,1,hospital_065,3.944676161442501,S_067,2.252087842497283
547,1089,-37.799475,144.88396200000003,49 Beaurepaire Parade,10170000,house,2015,3,2,2,not available,SC_001,1.20766750976632,19934,1.3155296370968932,0,1,hospital_039,1.1737561908732135,S_219,1.2448262825766137
548,62337,-37.77383804,145.25761409999998,80 Bemboka Road,3982500,house,2007,5,3,2,not available,SC_092,4.327945334469978,19924,0.5042313188079572,0,1,hospital_073,7.681634855336954,S_007,2.0626737103414783
549,54641,-37.830234000000004,145.040007,6 Illawarra Road,24900000,house,2015,4,2,1,not available,SC_049,4.812816437064939,19869,0.5491722644360771,0,1,hospital_049,0.8002908417825958,S_024,0.6863678530008137
550,31378,-37.7529477,145.0073267,61 Dundas Street,5391000,house,2011,3,1,2,not available,SC_047,1.2123618872720487,20011,1.6299179116433025,0,1,hospital_025,2.455802095889255,S_225,0.912281115175762
551,42749,-37.718369,145.09204,1/93 Harborne Street,8160000,house,2013,3,1,2,not available,SC_009,5.313466171860307,19986,1.030155034481544,0,1,hospital_075,2.609800550085816,S_210,2.961569353948854
552,36076,-37.668563,145.02572800000002,1 King Street,4760000,house,2016,3,1,2,not available,SC_015,3.12813052152754,19953,1.3868114592971117,0,1,hospital_198,1.6615384507120008,S_151,1.8467448568884823
553,27784,-37.604805999999996,144.93618,8 Langdon Crescent,3420000,house,2010,5,2,0,not available,SC_042,0.9794781142281083,19839,0.6481078027595237,0,1,hospital_098,0.618619080717749,S_112,0.6100581070143358
554,48105,-37.806457,145.028526,21 Princess Street,17300000,house,2016,4,2,3,not available,SC_088,1.5438609198370274,19900,1.4535153673616248,0,1,hospital_070,0.8721092862944348,S_202,2.124338761870011
555,16109,-37.701843,144.902958,51 Primula Boulevard,11440000,house,2015,5,3,2,not available,SC_103,2.177732044445634,20014,1.1524540047246217,0,1,hospital_035,0.6497341901864113,S_105,0.9972838149782245
556,45232,-37.690715999999995,145.097854,50 Booyan Crescent,3976000,house,2010,3,1,0,not available,SC_110,1.1922278882580601,40221,1.4637770223531033,0,1,hospital_104,5.574992274993222,S_178,0.9957804720827531
557,20008,-37.792924,144.972273,101 Princes Street,11067000,house,2013,2,1,0,not available,SC_062,4.472568335233023,19985,1.771181102838597,0,1,hospital_075,1.777675031093947,S_210,1.4552580785920692
